,Apple,IBM,Microsoft,Google,Amazon,Tesla,Nvidia,Walmart,Johnson & Johnson,Verizon,AT&T,Pfizer
2016-08-12,24.8717,105.8747,51.7233,40.171,38.5865,15.0393,1.5448,21.1352,96.9236,34.4807,105.379,23.3423
2016-08-15,25.2996,105.9139,51.9198,40.0789,38.4325,15.0007,1.5443,20.8665,96.2552,34.5064,105.1911,23.4024
2016-08-16,25.1638,105.2396,51.6612,39.8664,38.2405,14.9067,1.5376,20.8665,94.6273,33.9215,104.9764,23.2755
2016-08-17,25.1293,105.0367,51.7241,40.0769,38.195,14.892,1.4984,21.0009,95.3587,34.2365,106.6404,23.4558
2016-08-18,25.1201,105.5342,51.778,39.9441,38.205,14.8673,1.5295,21.2095,94.9183,34.0115,106.4078,23.5359
2016-08-19,25.173,104.7748,51.6881,39.7764,37.8425,15.0,1.532,20.8122,94.9261,33.7416,107.0162,23.3356
2016-08-22,24.9108,104.6242,51.778,39.6545,37.987,14.87,1.5391,20.7922,94.3086,33.6773,107.875,23.2755
2016-08-23,25.0488,104.9188,52.0116,39.6744,38.11,15.1087,1.5498,20.6007,94.554,33.8251,107.2935,23.4692
2016-08-24,24.8233,104.1267,52.0655,39.4888,37.85,14.82,1.5264,20.6864,93.8574,33.7287,108.1613,23.2488
2016-08-25,24.752,103.7208,52.2631,39.3743,37.9715,14.7327,1.5205,20.3806,93.8891,33.9344,107.2756,23.2488
2016-08-26,24.5933,103.6487,52.1104,39.4768,38.46,14.634,1.5237,20.3434,94.2453,33.6066,106.1215,23.2755
2016-08-29,24.5289,104.5653,52.2901,39.7077,38.5745,14.3467,1.523,20.4092,94.934,33.7994,107.6603,23.4425
2016-08-30,24.3839,104.3558,52.0116,39.3798,38.3725,14.0667,1.5163,20.3634,94.6728,33.6066,108.4655,23.329
2016-08-31,24.3862,104.0154,51.4186,39.2514,38.384,14.11,1.509,20.4206,94.372,33.6323,107.9197,23.2021
2016-09-01,24.5565,104.4475,51.7061,39.3793,38.535,13.4167,1.5532,20.7894,94.1741,33.6837,108.1345,23.1554
2016-09-02,24.7796,104.454,51.76,39.658,38.6,13.2,1.5375,20.7465,94.459,33.9987,109.217,23.2154
2016-09-06,24.8141,104.9777,51.7331,40.2063,39.452,13.5667,1.55,20.8465,94.847,34.365,107.9555,23.1954
2016-09-07,24.8809,105.7765,51.742,40.1754,39.224,13.444,1.5331,20.6236,94.7203,34.4807,107.3561,23.2079
2016-09-08,24.2551,104.0939,51.5084,39.8968,39.1125,13.1767,1.5434,20.5321,94.5778,34.4486,108.2597,23.1821
2016-09-09,23.65,101.8287,50.5022,39.2131,38.0,12.9347,1.4605,20.0433,93.5487,33.1696,106.1573,22.7414
2016-09-12,24.3195,103.5964,51.2569,39.747,38.583,13.2567,1.4972,20.5378,93.7852,33.7416,107.6692,22.9581
2016-09-13,24.8026,102.0055,50.8346,39.2474,38.125,12.98,1.4726,20.432,93.1053,33.1503,106.2647,22.6412
2016-09-14,25.7459,100.6241,50.4033,39.333,38.0865,13.0667,1.489,20.4435,93.3032,32.9896,104.8959,22.6279
2016-09-15,26.5488,101.9073,51.2659,39.758,38.3725,13.3533,1.5397,20.6521,93.8495,33.3881,105.7189,22.7013
2016-09-16,26.443,100.886,51.4905,39.7326,38.9425,13.694,1.5483,20.8294,93.612,33.4074,102.9098,22.6613
2016-09-19,26.0887,101.3901,51.212,39.5778,38.7925,13.7593,1.5668,20.6436,93.1449,32.9382,102.9456,22.4343
2016-09-20,26.1462,101.0169,51.5264,39.7963,39.0115,13.6167,1.5496,20.5664,93.3745,32.9446,104.1891,22.5745
2016-09-21,26.1485,101.8222,51.9487,40.0615,39.4875,13.712,1.598,20.6521,94.1345,33.356,106.8641,22.8616
2016-09-22,26.3647,102.0382,51.9307,40.6482,40.225,13.6993,1.5992,20.7436,94.5699,33.6452,107.2756,22.8015
2016-09-23,25.8195,101.4621,51.5713,40.5511,40.258,13.8833,1.597,20.6807,94.0168,33.7737,105.2448,22.8749
2016-09-26,25.9805,100.8074,51.1221,39.86,39.9625,13.9533,1.5769,20.4721,93.0974,33.5488,104.7617,22.4343
2016-09-27,26.0081,102.5882,52.0206,40.0461,40.7885,13.7253,1.6347,20.6521,94.5699,33.7352,105.8531,22.5878
2016-09-28,26.1922,103.6422,52.1104,40.2799,41.4595,13.76,1.6425,20.5178,94.5145,33.4588,106.8207,22.5745
2016-09-29,25.8103,103.5113,51.6252,39.9595,41.459,13.3767,1.6585,20.332,93.0103,33.5166,105.3314,22.254
2016-09-30,26.0081,103.9957,51.742,40.0625,41.885,13.612,1.6898,20.615,93.7307,33.3881,105.395,22.6145
2016-10-03,25.9115,103.1839,51.6252,39.8814,41.8945,14.2333,1.687,20.5835,94.0553,33.3495,104.6685,22.5344
2016-10-04,25.9943,102.1495,51.4006,39.9406,41.6945,14.1333,1.6811,20.4892,93.8891,32.9575,104.732,22.5144
2016-10-05,26.1025,103.0399,51.787,39.9565,42.1375,13.94,1.6565,20.5092,94.3482,32.6795,106.3122,22.6212
2016-10-06,26.2129,102.7361,51.8768,39.9565,42.112,13.3833,1.659,19.8089,94.0474,32.634,105.74,22.5077
2016-10-07,26.2106,101.8222,51.9307,39.8346,41.9475,13.1133,1.6433,19.6374,94.3957,32.452,105.2406,22.4343
2016-10-10,26.7696,102.7977,52.1823,40.5979,42.121,13.4,1.6551,19.4659,94.839,32.647,105.7219,22.4943
2016-10-11,26.7996,101.4687,51.4905,40.2551,41.575,13.35,1.6221,19.2915,93.3587,32.439,104.6594,22.1204
2016-10-12,26.9698,100.8205,51.2928,40.3715,41.7065,13.4267,1.6339,19.2115,93.3903,32.7575,104.5686,22.067
2016-10-13,26.9123,100.5914,51.185,39.9565,41.4925,13.34,1.6061,19.5031,93.5566,32.6795,104.1509,21.8801
2016-10-14,27.0618,101.0169,51.5983,40.0063,41.11,13.1333,1.627,19.5659,93.0658,32.6665,104.5141,21.82
2016-10-17,27.0986,98.2476,51.4815,40.1735,40.9,12.9833,1.6209,19.5002,93.2557,32.7965,104.8229,21.7666
2016-10-18,27.0112,98.5292,51.5713,40.897,40.9025,13.2967,1.6307,19.6974,91.3875,32.6665,104.4778,21.8267
2016-10-19,26.9238,99.0267,51.7241,41.1423,40.8375,13.62,1.6369,19.666,90.8412,33.2126,104.3325,21.8
2016-10-20,26.9675,99.1969,54.4733,41.0666,40.645,13.2367,1.6701,19.646,90.7225,31.9189,105.3859,21.7399
2016-10-21,26.8111,97.9989,53.5929,41.0044,40.935,13.3267,1.66,19.6031,89.8438,31.3989,104.6776,21.5329
2016-10-24,27.0779,98.575,54.8058,41.6433,41.9085,13.5,1.738,19.7775,89.9942,31.3339,104.841,21.4661
2016-10-25,26.4453,98.5292,54.6441,41.2005,41.714,13.4333,1.7608,19.8375,90.0654,31.0673,104.6594,21.5329
2016-10-26,26.581,99.6487,54.4464,40.988,41.2535,14.0633,1.78,19.8918,90.8808,30.9373,104.8864,21.6464
2016-10-27,26.2888,100.4343,54.078,41.1278,38.6,13.5533,1.733,19.909,91.5933,31.5549,104.2235,21.7332
2016-10-28,26.137,99.9105,53.8624,40.8014,38.8015,13.34,1.7404,20.009,91.3004,31.4509,104.2598,21.366
2016-10-31,26.1209,101.0824,53.8894,40.2799,39.575,13.1667,1.7554,20.0233,91.8308,31.2429,105.0317,21.3326
2016-11-01,25.6286,100.0284,53.7186,40.056,39.2375,12.5893,1.7045,19.7946,91.2417,30.9828,104.1872,20.745
2016-11-02,25.5158,98.8892,53.2245,38.7011,37.9495,12.4827,1.6969,19.7232,90.6512,30.4238,102.9612,20.4379
2016-11-03,25.3569,99.7534,53.2335,38.922,38.3705,12.5,1.6755,19.9032,91.0629,30.4693,102.7705,19.9638
2016-11-04,25.1603,99.6683,52.7393,38.8359,37.8225,12.7467,1.6713,19.7689,91.0391,30.5733,100.4004,20.0306
2016-11-07,25.5164,102.0579,54.3745,39.9565,39.32,12.89,1.7532,19.9804,92.5274,30.8528,102.1439,20.2977
2016-11-08,25.7754,102.5757,54.4464,40.5536,39.5,13.0333,1.7537,19.9547,92.4641,30.9633,103.3517,20.2174
2016-11-09,25.6691,102.0605,54.0421,40.0137,38.55,12.678,1.7298,20.3349,95.1399,31.1258,101.254,21.7887
2016-11-10,24.9059,105.9579,52.7843,38.7623,37.2,12.3667,1.9123,20.4063,94.7599,30.3652,100.6728,22.5912
2016-11-11,25.0956,106.5591,53.0089,38.4145,37.1,12.57,2.1657,20.3606,93.8891,30.3912,101.6626,22.0247
2016-11-14,24.3972,104.4055,52.2452,37.482,36.067,12.1233,2.0535,20.0948,92.3058,30.0857,101.5083,21.8359
2016-11-15,24.7695,104.8151,53.5228,38.5712,37.224,12.2787,2.1522,20.4521,92.0841,30.7943,102.153,21.728
2016-11-16,25.4355,104.9869,53.8122,38.8106,37.15,12.2167,2.2567,20.3663,92.187,31.1323,102.2257,21.5324
2016-11-17,25.4031,105.5616,54.8794,39.1604,38.0005,12.6467,2.2749,19.7603,92.2662,31.0998,102.8341,21.4447
2016-11-18,25.5002,105.9513,54.6262,38.6115,38.05,12.3273,2.2995,19.5802,91.9574,31.2169,103.6541,21.2289
2016-11-21,25.8541,107.5235,55.0422,39.1101,39.12,12.312,2.2899,19.8232,91.6705,31.4054,103.5243,21.2627
2016-11-22,25.8471,107.4575,55.2955,39.0459,39.2745,12.7633,2.3093,20.0433,90.0045,32.114,103.3245,21.2222
2016-11-23,25.7037,106.9092,54.6172,38.7449,39.08,12.8667,2.3142,20.2377,90.2755,32.66,103.9874,21.175
2016-11-25,25.8425,107.9727,54.4905,38.7623,39.0245,13.11,2.313,20.2948,90.9291,33.0176,106.9751,21.4447
2016-11-28,25.7847,108.7918,54.78,39.1002,38.35,13.0847,2.3182,20.352,90.3871,33.2321,106.8389,21.3166
2016-11-29,25.7754,108.0256,55.2412,39.2872,38.0845,12.6347,2.3128,20.4006,89.6059,33.0956,107.4291,21.5324
2016-11-30,25.5881,107.3452,54.5539,38.6354,37.6,12.6233,2.2788,20.1205,88.8805,32.439,107.638,21.7077
2016-12-01,25.3684,105.5748,53.5861,38.0303,37.225,12.1533,2.1529,20.2005,88.5218,32.4,106.9478,21.1952
2016-12-02,25.4008,105.6937,53.55,38.0497,37.075,12.1,2.1898,20.2605,89.2472,32.426,106.0942,21.3237
2016-12-05,25.232,105.4361,54.5086,38.724,38.059,12.4667,2.2687,20.0319,89.2312,32.3415,106.7571,21.3031
2016-12-06,25.4216,105.8985,54.2373,38.622,38.1875,12.3833,2.3056,20.0747,89.4943,32.764,107.0477,21.3301
2016-12-07,25.6344,108.6663,55.4583,39.3828,38.49,12.8167,2.3394,20.2745,88.6015,33.3491,111.2432,21.0199
2016-12-08,25.9697,109.2344,55.2593,39.5918,38.351,12.8,2.3081,20.2486,88.5935,33.2516,111.5247,20.8648
2016-12-09,26.3143,110.0205,56.1004,40.2551,38.433,12.7833,2.2618,20.1709,89.4863,33.3751,111.6791,21.3773
2016-12-12,26.1616,109.3269,56.218,40.2551,37.9975,12.8287,2.2029,20.6113,91.9495,33.6221,110.662,21.8831
2016-12-13,26.6588,111.3747,57.0048,40.6273,38.75,13.2133,2.2502,20.6689,92.4676,34.0447,111.7608,22.1393
2016-12-14,26.6611,111.5465,56.7425,40.8397,38.5495,13.3,2.3805,20.6545,91.806,33.6091,109.9355,22.2203
2016-12-15,26.8022,111.9032,56.6069,40.586,38.0655,13.1653,2.4362,20.4616,92.5872,33.6807,110.3351,21.9842
2016-12-16,26.8068,110.1526,56.4802,40.2551,37.8885,13.4933,2.4534,20.4386,92.3082,33.9862,109.881,22.1461
2016-12-19,26.9733,110.1064,57.6469,40.4004,38.315,13.4967,2.5148,20.5393,92.4836,34.4217,110.6438,22.0584
2016-12-20,27.0473,110.6481,57.5565,40.5636,38.561,13.9193,2.5988,20.7063,91.9096,34.5128,110.4895,22.1596
2016-12-21,27.0566,110.3508,57.5113,40.3944,38.525,13.852,2.6123,20.5077,91.9176,34.4803,109.9809,21.8696
2016-12-22,26.8253,110.3574,57.5203,40.2799,38.317,13.91,2.6357,20.073,92.1966,34.8768,109.5723,21.8831
2016-12-23,26.9525,110.1262,57.1405,40.1899,38.0225,14.2533,2.7076,20.0183,92.4357,34.8508,109.7957,21.9707
2016-12-27,27.1167,110.4103,57.1766,40.3023,38.55,14.6533,2.9283,20.0643,92.3082,34.8118,108.6624,21.9033
2016-12-28,26.9756,109.7893,57.05,40.0311,38.5995,14.616,2.6419,19.9348,91.7502,34.7338,107.5381,21.7819
2016-12-29,27.0149,110.0536,56.8872,39.9814,38.2525,14.3107,2.7909,19.9377,92.0611,34.9093,106.2849,21.9168
2016-12-30,26.7305,109.5449,56.1999,39.4196,37.475,14.236,2.6295,19.8657,91.9096,34.6363,106.4302,21.9101
2017-01-03,26.8415,110.5094,56.4531,40.2058,37.651,14.1893,2.5138,19.7592,92.356,35.4619,107.6562,22.2675
2017-01-04,26.8253,111.923,56.3446,40.1939,37.825,15.1067,2.5815,19.7592,92.1089,35.4294,109.7036,22.4495
2017-01-05,26.9872,111.4738,56.3536,40.479,39.085,15.13,2.5051,19.9348,93.1531,35.5074,108.9184,22.6923
2017-01-06,27.2508,111.9891,56.7968,41.0437,39.756,15.264,2.5446,19.6556,92.7068,35.025,109.091,22.5844
2017-01-09,27.4983,110.7472,56.6702,41.1597,39.8325,15.4187,2.6542,19.7765,92.6908,34.611,108.7368,22.5709
2017-01-10,27.5538,109.5713,56.7063,41.1258,39.775,15.3,2.6135,19.6412,92.4915,34.6438,108.755,22.5507
2017-01-11,27.6925,110.9321,57.0681,41.299,39.9525,15.31,2.5855,19.7391,91.5908,34.473,108.5461,22.1191
2017-01-12,27.563,110.9453,56.5707,41.2876,40.707,15.2933,2.5542,19.5577,91.3676,34.6636,108.646,21.964
2017-01-13,27.5237,110.7141,56.7516,41.3612,40.84,15.85,2.5507,19.3303,91.3835,34.5321,108.8004,21.9108
2017-01-17,27.7411,110.8132,56.6159,41.1706,40.4515,15.7053,2.4879,19.7074,91.5111,34.7161,107.529,21.6538
2017-01-18,27.7457,110.298,56.5707,41.2995,40.5495,15.9147,2.5542,19.6325,91.5429,34.335,107.8741,21.6133
2017-01-19,27.711,107.5433,56.3627,41.0268,40.4725,16.1767,2.5983,19.4915,91.1523,34.4861,108.3463,21.411
2017-01-20,27.7596,112.6629,56.842,41.2502,40.376,16.32,2.5699,19.3447,91.3915,34.7227,107.9922,21.465
2017-01-23,27.7943,113.0526,57.0048,42.027,40.9075,16.598,2.5914,19.2151,90.6741,34.4796,107.0659,21.2424
2017-01-24,27.7457,116.2631,57.656,42.2977,41.1315,16.9993,2.6591,19.4023,89.2791,32.9747,106.8298,21.0132
2017-01-25,28.1782,117.7758,57.8821,42.7624,41.804,16.96,2.652,19.2842,89.4465,32.725,108.1193,21.121
2017-01-26,28.1943,117.8683,58.9583,41.6981,41.7025,16.742,2.6911,19.2094,89.2791,32.3176,107.1567,21.1076
2017-01-27,28.1088,117.2605,59.5191,42.022,41.777,16.9267,2.7584,18.8927,90.3154,32.5607,105.9671,21.2289
2017-01-30,28.1782,116.1177,58.8498,40.9293,41.5075,16.688,2.7096,19.172,90.2596,32.449,105.404,21.1143
2017-01-31,28.9112,115.3779,58.5513,40.9517,41.2375,16.8133,2.7047,19.2209,90.2755,32.2322,104.3416,21.5054
2017-02-01,29.7877,114.6116,57.4299,40.5088,41.767,16.6167,2.8017,19.0568,90.1161,31.805,104.6685,21.5592
2017-02-02,29.6119,115.325,56.9867,40.6526,40.255,16.684,2.8278,19.1921,90.4349,31.713,104.0056,21.5592
2017-02-03,29.8755,116.1442,57.466,40.8089,40.43,16.764,2.8175,19.1489,90.3154,31.9299,104.5413,21.859
2017-02-06,30.1253,116.1706,57.5203,40.8099,40.2875,17.2027,2.8936,19.1144,90.4349,31.5553,102.8977,21.9135
2017-02-07,30.4051,117.8617,57.3304,41.2403,40.625,17.1653,2.9399,19.2554,90.4588,31.5685,102.8432,21.7977
2017-02-08,30.5485,117.2136,57.2671,41.2786,41.0005,17.6493,2.9177,19.5203,90.5067,31.7788,102.7251,21.8522
2017-02-09,30.7613,117.9926,57.864,41.2532,41.049,17.95,2.8744,19.8772,90.8893,32.0745,101.6354,22.1314
2017-02-10,30.6684,118.9714,57.8821,41.5349,41.375,17.934,2.8012,19.575,91.9256,32.1665,102.5163,21.9816
2017-02-13,30.9796,119.3842,58.6146,41.7458,41.8225,18.73,2.6675,19.5404,92.4278,31.9365,103.7059,22.2268
2017-02-14,31.4557,119.9435,58.6957,41.7777,41.781,18.732,2.6823,19.7189,92.7546,31.6736,103.3063,22.3767
2017-02-15,31.4882,121.0488,58.632,41.6782,42.119,18.6467,2.6795,19.7707,93.4481,31.6342,103.0702,22.833
2017-02-16,31.4232,120.8025,58.7048,41.8573,42.175,17.8333,2.6389,19.8254,94.1257,31.8445,103.0248,22.8875
2017-02-17,31.5091,120.1899,58.7321,42.121,42.25,18.124,2.6404,19.7333,94.6916,32.2125,103.2518,22.799
2017-02-21,31.7437,119.7371,58.6229,42.2589,42.7675,18.6,2.7347,20.5652,95.2177,32.4753,103.7967,22.8535
2017-02-22,31.8621,120.616,58.4864,42.3629,42.74,18.5113,2.6662,20.6977,95.3453,32.679,103.6786,22.8807
2017-02-23,31.6903,120.949,58.6047,42.2952,42.6,17.0,2.4309,20.5077,96.9953,33.0602,104.06,23.1873
2017-02-24,31.7321,120.8491,58.6957,42.1862,42.2745,17.1133,2.5071,20.807,98.3898,33.2179,103.3154,23.2894
2017-02-27,31.753,119.5174,58.4319,42.2021,42.4095,16.3867,2.5774,20.6314,98.0929,32.7907,103.7422,23.2622
2017-02-28,31.8296,119.7305,58.2317,42.0543,42.2,16.692,2.5073,20.4127,98.0528,32.6133,102.8795,23.1328
2017-03-01,32.5124,121.0821,59.0142,42.6107,42.645,16.6553,2.5367,20.2802,99.3767,32.725,104.1963,23.5619
2017-03-02,32.2825,120.2032,58.1498,42.3574,42.45,16.6707,2.443,20.3378,99.3285,32.7973,102.9703,23.5142
2017-03-03,32.4404,119.9902,58.3864,42.2454,42.431,16.75,2.4306,20.1593,99.2082,32.9156,102.8704,23.521
2017-03-06,32.3638,120.2498,58.4319,42.1593,42.275,16.7567,2.4047,20.1046,99.2884,32.8762,102.5344,23.3848
2017-03-07,32.3661,120.15,58.5137,42.2952,42.25,16.5333,2.4393,20.1334,99.3686,32.4687,102.2983,23.0919
2017-03-08,32.2918,119.4841,59.1143,42.5435,42.525,16.4593,2.4284,20.2399,99.6816,32.3636,101.5264,23.0987
2017-03-09,32.2477,118.0459,59.0506,42.7032,42.6995,16.3533,2.4257,20.2979,101.0535,32.4162,102.0713,23.2418
2017-03-10,32.3104,118.4188,59.1415,42.8699,42.63,16.2473,2.4491,20.3327,101.2621,32.4293,102.3074,23.2349
2017-03-13,32.3406,117.5599,58.8777,43.0391,42.73,16.4533,2.514,20.2834,101.5751,32.4622,102.9794,23.2077
2017-03-14,32.2709,117.0006,58.6684,43.0893,42.595,17.2667,2.5093,20.5154,101.9361,32.3965,101.7898,23.3099
2017-03-15,32.6355,117.5532,58.9141,43.2102,42.6155,17.402,2.5293,20.4661,103.5809,32.9222,102.8341,23.6028
2017-03-16,32.6564,118.0193,58.7503,43.3277,42.65,17.4667,2.5919,20.4719,103.0674,32.9484,102.8341,23.4529
2017-03-17,32.5147,116.914,59.0597,43.4247,42.6345,17.41,2.6247,20.3675,102.8588,33.0602,101.8988,23.3031
2017-03-20,32.8747,117.0072,59.0597,43.1908,42.835,17.4633,2.7032,20.2921,102.6903,33.1784,101.708,23.3848
2017-03-21,32.3638,115.6889,58.2954,42.2703,42.09,16.7253,2.6008,20.2689,102.0805,32.9222,101.1541,23.2962
2017-03-22,32.8631,116.4879,59.1415,42.2942,42.415,16.9853,2.6721,20.3704,101.3183,32.6922,100.6456,23.3712
2017-03-23,32.747,116.4546,59.0233,41.806,42.3875,16.972,2.6526,20.2573,100.8931,32.6265,100.3459,23.3644
2017-03-24,32.6146,115.7421,59.2598,41.5986,42.2695,17.5913,2.6506,20.2254,100.6925,32.7579,101.1269,23.1873
2017-03-27,32.7702,115.7022,59.3053,41.7234,42.3745,18.1,2.6773,20.1994,100.9332,32.311,101.4629,23.3167
2017-03-28,33.3741,116.1882,59.4145,41.8473,42.9,18.5833,2.6563,20.353,100.8209,32.3899,102.0804,23.2622
2017-03-29,33.5018,115.6955,59.6056,42.3444,43.7625,18.4833,2.6499,20.5096,100.2111,32.3176,102.1357,23.3848
2017-03-30,33.3903,115.9485,59.7876,42.2947,43.8225,18.5333,2.7032,20.7735,100.0185,32.265,101.729,23.412
2017-03-31,33.3532,115.9485,59.9422,42.1857,44.333,18.542,2.681,20.8924,100.1228,32.0745,100.5182,23.2826
2017-04-03,33.3578,116.1882,59.46,42.644,44.5125,19.9013,2.6662,20.8286,100.0132,32.3439,100.3056,23.4257
2017-04-04,33.6458,116.2548,59.8603,42.4002,45.3545,20.1333,2.4642,20.8924,100.0346,32.4425,99.8342,23.5006
2017-04-05,33.3323,115.023,59.5965,42.2106,45.425,19.6833,2.4689,20.7329,100.1309,32.2519,97.9764,23.2826
2017-04-06,33.3741,114.8233,59.8058,42.0464,44.9875,19.9247,2.4967,20.7068,100.3314,32.2308,97.5142,23.2826
2017-04-07,33.3114,114.6169,59.7785,41.8553,44.739,20.1753,2.4661,21.1592,100.0426,32.3572,97.8932,23.2622
2017-04-10,33.2463,114.1574,59.6693,41.8822,45.3995,20.8147,2.4013,21.2084,99.7618,32.2508,97.9579,23.2009
2017-04-11,32.8608,113.6514,59.5601,41.8424,45.15,20.5533,2.4245,21.3128,99.6655,32.3904,98.3461,23.16
2017-04-12,32.9653,113.6181,59.3872,41.8702,44.805,19.8187,2.3961,21.2838,100.6123,32.5168,97.4587,23.0442
2017-04-13,32.7609,112.3597,59.0506,41.6981,44.2335,20.2713,2.3517,21.1824,100.1068,32.3239,96.2941,23.0783
2017-04-17,32.9328,113.9377,59.5965,42.5888,45.135,20.008,2.4538,21.3302,100.8449,32.4835,98.0873,23.16
2017-04-18,32.8236,107.1462,59.4236,42.4937,45.145,20.0,2.443,21.4288,97.6838,32.8227,97.0705,23.0102
2017-04-19,32.7284,107.8786,59.2598,42.6534,45.0145,20.3373,2.4605,21.4839,97.3628,32.6498,96.7008,22.9216
2017-04-20,33.0768,108.065,59.6602,42.855,45.15,20.15,2.4972,21.7159,97.78,32.171,97.9764,22.9761
2017-04-21,33.035,106.7001,60.4882,42.738,44.85,20.4447,2.5078,21.7333,97.6918,31.3996,98.5125,22.799
2017-04-24,33.3926,106.9997,61.4344,43.7382,45.3765,20.5153,2.5394,21.6724,98.6064,31.2866,98.8914,23.0238
2017-04-25,33.5552,106.8,61.8712,44.2383,45.352,20.9167,2.583,21.7478,98.8552,31.0206,100.4905,22.9965
2017-04-26,33.4135,106.6002,61.8621,44.2353,45.45,20.6673,2.5527,21.8725,99.0878,31.5193,101.5904,23.0919
2017-04-27,33.4205,106.78,61.8348,46.251,47.7,20.6067,2.6085,21.8551,99.2804,31.0805,101.1282,23.0646
2017-04-28,33.4205,106.6734,62.1714,45.9773,46.2375,20.9733,2.5692,21.8,99.0638,30.5418,99.9544,23.0783
2017-05-01,34.094,105.7013,63.2906,46.4103,47.5495,21.5967,2.6057,21.8058,98.815,30.5418,100.1023,23.0102
2017-05-02,33.6295,105.708,62.781,46.4127,47.245,21.1667,2.5453,21.8986,99.2563,30.5152,100.9711,22.8875
2017-05-03,34.0824,105.6347,62.8174,47.1069,47.0415,20.2467,2.565,21.9508,98.9514,30.6881,100.6291,22.799
2017-05-04,34.0476,105.9011,62.5991,47.5199,46.865,19.7253,2.5613,22.1364,99.3847,30.5219,100.8972,22.8535
2017-05-05,34.6166,103.3642,62.781,47.281,46.794,20.6,2.5638,22.1596,99.1119,31.0007,101.2484,22.833
2017-05-08,35.5804,102.8713,62.6445,47.6493,47.455,20.5053,2.5354,22.1074,99.0798,31.0472,101.8492,22.7854
2017-05-09,35.6036,102.199,62.7446,47.605,47.594,21.3467,2.8058,22.2407,98.8552,30.861,100.1023,22.7786
2017-05-10,35.6269,101.6275,62.9357,47.5119,47.4475,21.6807,2.9905,22.4178,98.5342,30.8211,97.3386,22.6966
2017-05-11,35.8846,101.2577,62.3443,47.5642,47.3655,21.5327,3.0933,22.2222,98.7749,30.6482,98.7528,22.7723
2017-05-12,36.3953,101.103,62.1987,47.5268,48.095,21.6653,3.157,22.1201,99.4007,30.4953,98.4015,22.7035
2017-05-15,36.2997,101.9636,62.2988,47.7299,47.925,21.06,3.3296,22.2981,101.888,30.2094,98.3183,22.731
2017-05-16,36.0665,103.3218,63.271,47.8682,48.0375,21.0333,3.3518,21.8924,101.896,30.0897,98.8267,22.3596
2017-05-17,35.1967,101.6947,61.8986,47.0223,47.35,20.4133,3.1809,21.8369,101.5831,29.7239,97.7823,22.0845
2017-05-18,35.5978,101.493,61.9535,47.3452,48.005,20.8233,3.3114,22.6659,101.904,29.9899,98.6881,22.1395
2017-05-19,35.6467,102.1855,61.7979,47.495,47.9255,20.6913,3.3454,22.9929,101.7837,30.1894,99.4183,22.3596
2017-05-22,35.8403,102.4343,62.5116,47.9498,48.5,20.6473,3.4195,22.8557,102.2891,30.1894,99.3628,22.0983
2017-05-23,35.8403,102.2191,62.722,48.3006,48.575,20.262,3.376,22.8965,102.3533,30.1961,99.8989,22.1051
2017-05-24,35.7377,102.7167,62.905,48.6479,49.02,20.6833,3.4239,22.8119,102.4175,29.9766,99.1964,22.0501
2017-05-25,35.8659,103.0058,63.6462,49.4107,49.75,21.122,3.4148,22.879,103.0113,30.1296,99.178,22.112
2017-05-26,35.754,102.5284,64.0762,49.3809,49.7875,21.7,3.5118,22.7739,102.5187,30.1362,98.9931,22.0776
2017-05-30,35.8193,102.0174,64.4148,49.5849,49.8315,22.3333,3.5812,22.8527,102.7933,30.7214,99.714,22.0914
2017-05-31,35.6234,102.4814,64.003,49.1166,49.775,22.8133,3.578,22.9432,103.7705,31.0206,99.3998,22.4559
2017-06-01,35.7214,102.4492,64.1769,49.1764,49.815,22.6667,3.5676,23.3139,103.9805,30.9342,100.1947,22.4972
2017-06-02,36.2274,102.199,65.7049,49.5028,50.275,22.6433,3.5466,23.2497,105.0384,30.8943,101.0913,22.4353
2017-06-05,35.9126,102.4007,66.1624,49.9506,50.594,23.198,3.6587,23.4249,105.2807,30.8012,99.6031,22.167
2017-06-06,36.0385,102.4477,66.4186,49.6535,50.241,23.5333,3.6367,23.0396,105.523,30.8544,99.6401,22.0501
2017-06-07,36.2274,101.5132,66.2264,49.8461,50.5005,24.0533,3.6836,23.1592,105.4988,30.9874,99.3905,22.057
2017-06-08,36.0758,102.2662,65.7598,49.9581,50.45,24.6727,3.9923,23.0366,105.4342,30.7014,97.773,21.83
2017-06-09,34.7373,103.6782,64.3965,48.3235,48.87,23.8653,3.6896,23.2001,106.161,31.1071,97.736,22.5591
2017-06-12,33.9537,104.5186,63.8475,47.8587,48.25,23.94,3.7454,23.1301,106.4599,31.4528,98.3923,22.4903
2017-06-13,34.2569,103.7454,64.6435,48.3399,49.0715,25.18,3.7444,23.2118,106.7991,30.8677,99.2796,22.4628
2017-06-14,33.7205,103.2411,63.8841,47.9179,48.65,25.2667,3.6935,23.3227,107.2513,31.0472,98.6234,22.449
2017-06-15,33.6949,103.4899,64.0305,47.7776,48.11,24.9873,3.7767,23.0016,107.6228,30.9608,97.773,22.6141
2017-06-16,33.2191,104.7203,64.0305,47.7065,49.439,24.7,3.738,21.9712,108.6323,31.0406,96.894,22.6966
2017-06-19,34.2126,103.9875,64.8357,48.6071,49.794,24.98,3.9036,21.9303,108.277,30.9541,96.821,22.8892
